AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,debt_to_income,credit_utilisation,income_per_person,annuity_to_credit,age_years,employment_years,delinquency_flag,doc_submission_score,income_band,tenure_band,TARGET
103500.0,573628.5,29457.0,463500.0,-10510,-720,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2846059458362721,1.237599271630482,25875.0,0.0513519615012826,28.794520547945204,1.9726027397260273,0,1,100-200K,0-2 yrs,0
90000.0,187704.0,12123.0,148500.0,-19568,-1074,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.1346985033499627,1.2639914882728065,30000.0,0.0645853866439359,53.61095890410959,2.9424657534246577,0,1,50-100K,2-5 yrs,0
202500.0,202500.0,20880.0,202500.0,-23011,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.1031106019229534,0.9999950617527816,101250.0,0.1031106019229534,63.04383561643836,0.0,0,1,200-500K,0-2 yrs,0
90000.0,180000.0,9000.0,180000.0,-8285,-1002,1.0,Revolving loans,M,Working,Secondary / secondary special,Single / not married,0.0999988889012344,0.9999944444753084,45000.0,0.0499997222237654,22.698630136986303,2.745205479452055,0,0,50-100K,2-5 yrs,0
225000.0,343800.0,13090.5,225000.0,-14403,-1138,4.0,Cash loans,F,Working,Secondary / secondary special,Married,0.0581797414233714,1.5279932089190715,45000.0,0.0380758054804959,39.46027397260274,3.117808219178082,0,1,200-500K,2-5 yrs,1
112500.0,495000.0,17779.5,495000.0,-17214,-942,2.0,Cash loans,F,State servant,Higher education,Civil marriage,0.158038595212487,0.999997979802061,37500.0,0.0359181092563449,47.16164383561644,2.580821917808219,0,1,100-200K,2-5 yrs,0
225000.0,590337.0,28530.0,477000.0,-15698,-1157,1.0,Cash loans,M,Working,Secondary / secondary special,Separated,0.1267994364469491,1.2376011790331676,112500.0,0.0483282458523761,43.00821917808219,3.16986301369863,0,1,200-500K,2-5 yrs,0
81000.0,180000.0,9000.0,180000.0,-9924,-1891,1.0,Revolving loans,F,Working,Higher education,Single / not married,0.1111097393859335,0.9999944444753084,40500.0,0.0499997222237654,27.18904109589041,5.1808219178082195,0,0,50-100K,5+ yrs,0
157500.0,524403.0,39339.0,495000.0,-11548,-385,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.2497698427311572,1.0593978598023035,78750.0,0.0750165902624693,31.638356164383563,1.0547945205479452,0,1,100-200K,0-2 yrs,0
225000.0,709879.5,31396.5,634500.0,-20990,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.1395393798249785,1.118799655162088,112500.0,0.0442278665211961,57.50684931506849,0.0,0,1,200-500K,0-2 yrs,0
135000.0,225000.0,26703.0,225000.0,-14673,-2953,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1977985348256679,0.9999955555753084,45000.0,0.1186794725356776,40.2,8.09041095890411,0,1,100-200K,5+ yrs,0
126000.0,539100.0,29245.5,450000.0,-12064,-681,2.0,Cash loans,M,Commercial associate,Incomplete higher,Married,0.2321053007515813,1.197997337783694,42000.0,0.054248647285017,33.05205479452055,1.8657534246575345,0,1,100-200K,0-2 yrs,1
135000.0,585000.0,32796.0,585000.0,-12195,-3035,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.24293153384049,0.9999982906012128,45000.0,0.0560614426300126,33.41095890410959,8.315068493150685,0,1,100-200K,5+ yrs,0
157500.0,781920.0,23836.5,675000.0,-21026,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1513418962419286,1.1583982838543945,52500.0,0.0304845374404831,57.605479452054794,0.0,0,1,100-200K,0-2 yrs,1
489861.0,981747.0,38542.5,877500.0,-16855,-1293,2.0,Cash loans,M,Working,Secondary / secondary special,Civil marriage,0.0786803222131947,1.118798725015698,163287.0,0.0392590562955055,46.178082191780824,3.5424657534246577,0,2,200-500K,2-5 yrs,0
225000.0,1264428.0,37098.0,990000.0,-22263,365243,1.0,Cash loans,F,Pensioner,Higher education,Separated,0.1648792672032568,1.277198709900293,112500.0,0.0293397256785473,60.99452054794521,0.0,0,1,200-500K,0-2 yrs,0
225000.0,675000.0,24043.5,675000.0,-20524,-7537,2.0,Cash loans,F,Working,Higher education,Married,0.1068595250687774,0.9999985185207132,75000.0,0.0356199472297078,56.23013698630137,20.649315068493152,0,1,200-500K,5+ yrs,0
112500.0,904608.0,25006.5,648000.0,-17644,-197,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.2222780241953404,1.395997845682337,37500.0,0.0276434348983925,48.33972602739726,0.5397260273972603,0,1,100-200K,0-2 yrs,1
292500.0,719946.0,34767.0,643500.0,-15011,-5905,4.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1188611320986936,1.1187954641873128,58500.0,0.0482910547581974,41.12602739726027,16.17808219178082,0,1,200-500K,5+ yrs,0
360000.0,900000.0,45954.0,900000.0,-13271,-2917,2.0,Cash loans,F,Commercial associate,Higher education,Married,0.1276496454176516,0.9999988888901234,120000.0,0.0510599432667297,36.35890410958904,7.991780821917808,0,1,200-500K,5+ yrs,0
135000.0,848745.0,46044.0,675000.0,-10150,-1701,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.3410641402656276,1.2573981371879448,45000.0,0.054249445652763,27.80821917808219,4.66027397260274,0,1,100-200K,2-5 yrs,0
270000.0,592560.0,31153.5,450000.0,-18118,-2496,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.115382905989237,1.3167970737842805,67500.0,0.0525743341191877,49.63835616438356,6.838356164383562,0,1,200-500K,5+ yrs,0
90000.0,254700.0,17149.5,225000.0,-23858,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1905478828013022,1.1319949689112492,30000.0,0.0673318911193909,65.36438356164383,0.0,0,1,50-100K,0-2 yrs,0
85500.0,180000.0,9000.0,180000.0,-8349,-169,1.0,Revolving loans,F,Working,Secondary / secondary special,Single / not married,0.1052619267610905,0.9999944444753084,42750.0,0.0499997222237654,22.873972602739727,0.4630136986301369,0,0,50-100K,0-2 yrs,0
103500.0,315000.0,12006.0,315000.0,-21634,-1428,1.0,Cash loans,F,Commercial associate,Secondary / secondary special,Separated,0.1159988792378817,0.9999968254069036,51750.0,0.0381141647169374,59.271232876712325,3.912328767123288,0,1,100-200K,2-5 yrs,0
67500.0,916470.0,26928.0,765000.0,-17295,-1030,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.3989274232974326,1.197998433988975,22500.0,0.0293822717794671,47.38356164383562,2.8219178082191783,0,1,50-100K,2-5 yrs,1
225000.0,675000.0,34465.5,675000.0,-13147,-2335,2.0,Cash loans,F,State servant,Secondary / secondary special,Married,0.1531793192030257,0.9999985185207132,75000.0,0.0510599243556676,36.01917808219178,6.397260273972603,0,1,200-500K,5+ yrs,0
202500.0,328405.5,16897.5,283500.0,-10088,-1419,4.0,Cash loans,F,State servant,Secondary / secondary special,Married,0.0834440323751487,1.1583927393554168,40500.0,0.0514530010824998,27.638356164383563,3.887671232876712,0,1,200-500K,2-5 yrs,0
135000.0,343800.0,13090.5,225000.0,-15258,-651,2.0,Cash loans,M,Working,Secondary / secondary special,Civil marriage,0.0969659484003822,1.5279932089190715,45000.0,0.0380758054804959,41.8027397260274,1.7835616438356163,0,1,100-200K,0-2 yrs,0
112500.0,634500.0,22918.5,634500.0,-12924,-285,1.0,Cash loans,M,Working,Lower secondary,Separated,0.2037181891716518,0.9999984239583548,56250.0,0.036120510448368,35.40821917808219,0.7808219178082192,0,1,100-200K,0-2 yrs,1
202500.0,728460.0,40806.0,675000.0,-17546,-1722,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.2015101159994271,1.0791984011875535,67500.0,0.0560167256723421,48.07123287671233,4.717808219178083,0,1,200-500K,2-5 yrs,0
180000.0,270864.0,19710.0,202500.0,-17991,-1419,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1094993916700462,1.3375933946005203,60000.0,0.0727668764882875,49.29041095890411,3.887671232876712,0,1,100-200K,2-5 yrs,0
67500.0,62361.0,6295.5,58500.0,-17206,-597,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.0932652849587413,1.0659817780892635,33750.0,0.1009508995862865,47.13972602739726,1.6356164383561644,0,1,50-100K,0-2 yrs,0
157500.0,755190.0,35122.5,675000.0,-10438,-1782,3.0,Cash loans,F,Working,Higher education,Married,0.2229985841359737,1.118798342520974,39375.0,0.0465081019238841,28.5972602739726,4.882191780821918,0,1,100-200K,2-5 yrs,0
270000.0,254700.0,25321.5,225000.0,-15621,-5177,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.0937829859889407,1.1319949689112492,67500.0,0.0994165708026273,42.79726027397261,14.183561643835615,0,1,200-500K,5+ yrs,0
157500.0,271066.5,21105.0,234000.0,-17214,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.133999149211751,1.1583988957312148,52500.0,0.0778588358988074,47.16164383561644,0.0,0,1,100-200K,0-2 yrs,0
135000.0,545040.0,25537.5,450000.0,-11632,-1154,3.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.1891652654424782,1.2111973084504255,33750.0,0.0468542733482435,31.86849315068493,3.1616438356164385,0,1,100-200K,2-5 yrs,0
135000.0,313438.5,24894.0,283500.0,-10950,-325,3.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1843986340841919,1.1055992747820995,33750.0,0.0794220256221695,30.0,0.8904109589041096,0,1,100-200K,0-2 yrs,0
90000.0,942300.0,30528.0,675000.0,-18423,-610,4.0,Cash loans,F,Working,Secondary / secondary special,Married,0.3391962311529872,1.3959979318549158,18000.0,0.032397291311375,50.47397260273973,1.6712328767123288,0,1,50-100K,0-2 yrs,0
225000.0,841500.0,24732.0,841500.0,-15983,-563,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1099195114688379,0.9999988116472828,56250.0,0.0293903394054196,43.78904109589041,1.5424657534246575,0,1,200-500K,0-2 yrs,0
85500.0,577345.5,16879.5,577345.5,-23509,-13551,1.0,Cash loans,F,Working,Secondary / secondary special,Widow,0.1974187436404252,0.9999982679378848,42750.0,0.0292363424737137,64.40821917808219,37.12602739726027,0,1,50-100K,5+ yrs,0
135000.0,545040.0,25537.5,450000.0,-15419,-1410,2.0,Cash loans,F,Commercial associate,Higher education,Married,0.1891652654424782,1.2111973084504255,45000.0,0.0468542733482435,42.24383561643835,3.863013698630137,0,1,100-200K,2-5 yrs,0
117000.0,303205.5,30118.5,288000.0,-20584,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.2574208767446432,1.052793219467988,58500.0,0.0993332926569846,56.394520547945206,0.0,0,1,100-200K,0-2 yrs,0
180000.0,1138900.5,33300.0,994500.0,-22379,365243,2.0,Cash loans,F,Pensioner,Incomplete higher,Married,0.184998972227932,1.1451979434912585,60000.0,0.0292387006251199,61.31232876712329,0.0,0,1,100-200K,0-2 yrs,0
112500.0,180000.0,9000.0,180000.0,-15551,-3392,4.0,Revolving loans,M,Working,Secondary / secondary special,Married,0.0799992888952098,0.9999944444753084,22500.0,0.0499997222237654,42.605479452054794,9.293150684931506,0,0,100-200K,5+ yrs,0
121500.0,521280.0,24286.5,450000.0,-18604,-3985,2.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.199887243726389,1.1583974257834984,40500.0,0.0465900349331742,50.96986301369863,10.917808219178085,0,1,100-200K,5+ yrs,0
135000.0,264888.0,30087.0,234000.0,-14173,-217,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2228650158146976,1.1319951624138358,33750.0,0.113583425510308,38.83013698630137,0.5945205479452055,0,1,100-200K,0-2 yrs,0
202500.0,1033213.5,81760.5,976500.0,-10826,-2765,2.0,Cash loans,M,Working,Secondary / secondary special,Civil marriage,0.4037535617108063,1.0580772574733666,67500.0,0.0791321647150712,29.660273972602734,7.575342465753424,0,1,200-500K,5+ yrs,1
157500.0,1078200.0,31653.0,900000.0,-15382,-1426,2.0,Cash loans,M,Commercial associate,Higher education,Married,0.2009701525704598,1.197998668890368,52500.0,0.0293572348755009,42.14246575342466,3.9068493150684938,0,1,100-200K,2-5 yrs,0
234000.0,481495.5,36000.0,454500.0,-15110,-1387,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1538454963867676,1.0593937087047114,78000.0,0.0747668986171239,41.397260273972606,3.8,0,1,200-500K,2-5 yrs,0
76500.0,343377.0,25114.5,283500.0,-10253,-1374,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.3282898262767807,1.2112020768886176,19125.0,0.0731395138884844,28.09041095890411,3.764383561643835,0,1,50-100K,2-5 yrs,1
225000.0,675000.0,33750.0,675000.0,-15866,-2677,3.0,Revolving loans,M,Commercial associate,Higher education,Married,0.1499993333362962,0.9999985185207132,56250.0,0.0499999259260356,43.46849315068493,7.3342465753424655,0,0,200-500K,5+ yrs,0
180000.0,360000.0,18000.0,360000.0,-10277,-883,3.0,Revolving loans,F,Working,Higher education,Married,0.0999994444475308,0.9999972222299384,45000.0,0.0499998611114969,28.156164383561645,2.419178082191781,0,1,100-200K,2-5 yrs,0
148500.0,942300.0,27135.0,675000.0,-23252,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.1827260422488737,1.3959979318549158,74250.0,0.028796531044751,63.704109589041096,0.0,0,1,100-200K,0-2 yrs,0
90000.0,526491.0,17527.5,454500.0,-21411,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Separated,0.194747836135154,1.1583934908834084,45000.0,0.0332911041383344,58.66027397260274,0.0,0,1,50-100K,0-2 yrs,0
202500.0,1436850.0,46480.5,1125000.0,-17672,-813,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2295321998409884,1.2771988647121202,67500.0,0.0323488656791831,48.416438356164385,2.2273972602739724,0,1,200-500K,2-5 yrs,1
90000.0,99000.0,4891.5,99000.0,-23729,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.0543493961178209,0.9999898990919284,45000.0,0.0494085918324057,65.01095890410959,0.0,0,1,50-100K,0-2 yrs,1
148500.0,468733.5,22927.5,387000.0,-12324,-4819,4.0,Cash loans,M,Working,Secondary / secondary special,Married,0.154392899711113,1.2111945447169388,29700.0,0.0489136174102823,33.76438356164383,13.202739726027398,0,1,100-200K,5+ yrs,1
135000.0,270000.0,13500.0,270000.0,-13215,-4280,4.0,Revolving loans,F,Commercial associate,Secondary / secondary special,Married,0.0999992592647461,0.9999962963100136,27000.0,0.0499998148155006,36.2054794520548,11.726027397260276,0,0,100-200K,5+ yrs,0
495000.0,1886850.0,52015.5,1575000.0,-16087,-5157,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.1050816058957456,1.1979992393655623,247500.0,0.027567359584832,44.07397260273972,14.128767123287671,0,1,200-500K,5+ yrs,0
157500.0,225000.0,16132.5,225000.0,-14666,-2619,6.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1024279210925644,0.9999955555753084,22500.0,0.0716996813347496,40.18082191780822,7.175342465753425,0,1,100-200K,5+ yrs,0
72000.0,180000.0,9000.0,180000.0,-19988,365243,2.0,Revolving loans,F,Pensioner,Secondary / secondary special,Married,0.1249982639130012,0.9999944444753084,24000.0,0.0499997222237654,54.76164383561644,0.0,0,0,50-100K,0-2 yrs,0
202500.0,253737.0,25227.0,229500.0,-17668,-492,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1245771625819131,1.1056030256948772,67500.0,0.0994214504725346,48.40547945205479,1.347945205479452,0,1,200-500K,0-2 yrs,0
434250.0,675000.0,53460.0,675000.0,-13585,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1231085247932647,0.9999985185207132,144750.0,0.0791998826668405,37.21917808219178,0.0,0,1,200-500K,0-2 yrs,0
58500.0,66222.0,6579.0,58500.0,-22952,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.1124596160749388,1.1319806499034204,29250.0,0.0993461486190598,62.88219178082192,0.0,0,1,50-100K,0-2 yrs,0
90000.0,239850.0,23850.0,225000.0,-24772,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2649970555882712,1.065995262243279,30000.0,0.0994367336388007,67.86849315068493,0.0,0,1,50-100K,0-2 yrs,0
103500.0,818410.5,27175.5,706500.0,-12285,-2116,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.2625626805538111,1.1583996342538794,25875.0,0.0332051785684829,33.657534246575345,5.7972602739726025,0,1,100-200K,5+ yrs,0
112500.0,270000.0,13500.0,270000.0,-9340,-694,1.0,Revolving loans,F,Working,Secondary / secondary special,Single / not married,0.1199989333428147,0.9999962963100136,56250.0,0.0499998148155006,25.589041095890412,1.9013698630136984,0,0,100-200K,0-2 yrs,0
112500.0,180000.0,9000.0,180000.0,-8806,-1701,2.0,Revolving loans,F,Commercial associate,Lower secondary,Married,0.0799992888952098,0.9999944444753084,37500.0,0.0499997222237654,24.126027397260273,4.66027397260274,0,0,100-200K,2-5 yrs,0
162000.0,269550.0,11547.0,225000.0,-18459,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.0712773377942111,1.1979946755792197,81000.0,0.0428379045152865,50.57260273972603,0.0,0,1,100-200K,0-2 yrs,1
360000.0,1525482.0,40369.5,1363500.0,-22100,-7248,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1121371885078097,1.11879785933417,120000.0,0.026463421749046,60.54794520547945,19.85753424657534,0,1,200-500K,5+ yrs,0
157500.0,225000.0,11250.0,225000.0,-20898,365243,1.0,Revolving loans,F,Pensioner,Secondary / secondary special,Widow,0.0714281179167116,0.9999955555753084,78750.0,0.0499997777787654,57.25479452054795,0.0,0,0,100-200K,0-2 yrs,0
112500.0,1288350.0,37800.0,1125000.0,-20096,-211,2.0,Cash loans,F,Working,Higher education,Married,0.3359970133598812,1.1451989820453492,37500.0,0.0293398305275503,55.057534246575344,0.5780821917808219,0,1,100-200K,0-2 yrs,0
171000.0,904500.0,32175.0,904500.0,-22883,365243,2.0,Cash loans,F,Pensioner,Higher education,Married,0.1881567944047111,0.9999988944180273,57000.0,0.0355720999755666,62.69315068493151,0.0,0,1,100-200K,0-2 yrs,0
157500.0,540000.0,27571.5,540000.0,-14540,-3917,2.0,Cash loans,F,State servant,Secondary / secondary special,Married,0.1750560313902769,0.9999981481515776,52500.0,0.0510582387810392,39.83561643835616,10.73150684931507,0,1,100-200K,5+ yrs,0
110250.0,327024.0,12325.5,270000.0,-12269,-1412,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.111794904354609,1.2111955140906885,55125.0,0.0376897790688785,33.61369863013699,3.868493150684931,0,1,100-200K,2-5 yrs,0
225000.0,1555690.5,42912.0,1390500.0,-15636,-191,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1907191523593228,1.1187985481491922,75000.0,0.0275838750806313,42.83835616438356,0.5232876712328767,0,1,200-500K,0-2 yrs,0
45000.0,272578.5,14044.5,207000.0,-13192,-5437,4.0,Cash loans,M,Working,Secondary / secondary special,Married,0.3120930645985644,1.3167979864831572,9000.0,0.0515244176469617,36.14246575342466,14.895890410958904,0,1,<50K,5+ yrs,0
202500.0,494550.0,45360.0,450000.0,-10791,-4182,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.223998893832623,1.098997557783205,101250.0,0.0917195597622894,29.564383561643837,11.457534246575342,0,1,200-500K,5+ yrs,1
111600.0,355536.0,19417.5,270000.0,-15656,-228,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1739903764303187,1.316795122981026,27900.0,0.0546145689478169,42.893150684931506,0.6246575342465753,0,1,100-200K,0-2 yrs,1
67500.0,511920.0,15574.5,405000.0,-23007,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2307299151123687,1.2639968790200518,22500.0,0.030423639585014,63.032876712328765,0.0,0,1,50-100K,0-2 yrs,0
